atemp,casual,count,datetime,holiday,humidity,registered,season,temp,weather,windspeed,workingday
9.85,10.0,214.0,2012-01-13 09:00:00,0,47,204.0,1,9.02,1,26.0027,1
9.85,2.0,103.0,2012-01-13 10:00:00,0,44,101.0,1,9.84,1,30.0026,1
9.09,12.0,114.0,2012-01-13 11:00:00,0,38,102.0,1,9.84,1,40.9973,1
9.85,14.0,154.0,2012-01-13 12:00:00,0,38,140.0,1,9.84,1,32.9975,1
10.605,14.0,154.0,2012-01-13 13:00:00,0,33,140.0,1,10.66,1,35.0008,1
10.605,10.0,129.0,2012-01-13 14:00:00,0,33,119.0,1,10.66,1,36.9974,1
10.605,15.0,138.0,2012-01-13 15:00:00,0,33,123.0,1,10.66,1,39.0007,1
12.12,18.0,233.0,2012-01-13 16:00:00,0,30,215.0,1,11.48,1,31.0009,1
12.12,15.0,332.0,2012-01-13 17:00:00,0,33,317.0,1,11.48,1,27.9993,1
11.365,7.0,301.0,2012-01-13 18:00:00,0,38,294.0,1,10.66,1,19.9995,1
12.12,7.0,206.0,2012-01-13 19:00:00,0,38,199.0,1,10.66,1,19.0012,1
12.12,6.0,136.0,2012-01-13 20:00:00,0,41,130.0,1,9.84,1,11.0014,1
10.605,7.0,102.0,2012-01-13 21:00:00,0,41,95.0,1,9.84,1,19.0012,1
9.09,7.0,65.0,2012-01-13 22:00:00,0,47,58.0,1,8.2,1,22.0028,1
9.09,5.0,65.0,2012-01-13 23:00:00,0,47,60.0,1,7.38,1,12.998,1
9.09,2.0,44.0,2012-01-14 00:00:00,0,47,42.0,1,6.56,1,7.0015,0
7.575,6.0,50.0,2012-01-14 01:00:00,0,47,44.0,1,6.56,1,12.998,0
8.335,6.0,38.0,2012-01-14 02:00:00,0,47,32.0,1,6.56,1,11.0014,0
8.335,6.0,20.0,2012-01-14 03:00:00,0,54,14.0,1,5.74,1,7.0015,0
7.575,0.0,3.0,2012-01-14 04:00:00,0,50,3.0,1,5.74,1,8.9981,0
7.575,0.0,4.0,2012-01-14 05:00:00,0,50,4.0,1,5.74,1,8.9981,0
7.575,0.0,5.0,2012-01-14 06:00:00,0,50,5.0,1,5.74,1,0.0,0
7.575,0.0,24.0,2012-01-14 07:00:00,0,50,24.0,1,5.74,1,8.9981,0
7.575,3.0,92.0,2012-01-14 08:00:00,0,54,89.0,1,4.92,1,7.0015,0
8.335,3.0,81.0,2012-01-14 09:00:00,0,50,78.0,1,5.74,1,7.0015,0
11.365,14.0,149.0,2012-01-14 10:00:00,0,47,135.0,1,6.56,1,0.0,0
9.85,28.0,178.0,2012-01-14 11:00:00,0,40,150.0,1,8.2,1,12.998,0
10.605,30.0,219.0,2012-01-14 12:00:00,0,41,189.0,1,9.02,1,16.9979,0
10.605,38.0,220.0,2012-01-14 13:00:00,0,44,182.0,1,9.02,1,19.0012,0
10.605,52.0,231.0,2012-01-14 14:00:00,0,41,179.0,1,9.84,1,19.9995,0
10.605,49.0,226.0,2012-01-14 15:00:00,0,38,177.0,1,9.84,1,19.9995,0
11.365,28.0,206.0,2012-01-14 16:00:00,0,38,178.0,1,9.84,1,15.0013,0
11.365,15.0,144.0,2012-01-14 17:00:00,0,41,129.0,1,9.84,1,16.9979,0
11.365,21.0,143.0,2012-01-14 18:00:00,0,41,122.0,1,9.02,1,12.998,0
9.85,12.0,102.0,2012-01-14 19:00:00,0,47,90.0,1,8.2,1,15.0013,0
9.85,8.0,103.0,2012-01-14 20:00:00,0,44,95.0,1,8.2,1,16.9979,0
8.335,3.0,69.0,2012-01-14 21:00:00,0,43,66.0,1,7.38,1,16.9979,0
6.82,4.0,66.0,2012-01-14 22:00:00,0,47,62.0,1,6.56,1,23.9994,0
7.575,5.0,76.0,2012-01-14 23:00:00,0,47,71.0,1,6.56,1,15.0013,0
6.82,9.0,59.0,2012-01-15 00:00:00,0,47,50.0,1,6.56,1,22.0028,0
6.82,2.0,42.0,2012-01-15 01:00:00,0,47,40.0,1,6.56,2,19.9995,0
6.82,5.0,43.0,2012-01-15 02:00:00,0,47,38.0,1,6.56,2,19.0012,0
6.82,1.0,25.0,2012-01-15 03:00:00,0,48,24.0,1,6.56,2,26.0027,0
6.82,1.0,6.0,2012-01-15 04:00:00,0,47,5.0,1,6.56,2,26.0027,0
6.82,0.0,5.0,2012-01-15 05:00:00,0,47,5.0,1,6.56,2,22.0028,0
6.06,1.0,8.0,2012-01-15 06:00:00,0,50,7.0,1,5.74,2,19.0012,0
6.06,3.0,17.0,2012-01-15 07:00:00,0,54,14.0,1,4.92,1,19.0012,0
6.06,2.0,36.0,2012-01-15 08:00:00,0,54,34.0,1,4.92,1,15.0013,0
6.82,10.0,90.0,2012-01-15 09:00:00,0,54,80.0,1,4.92,1,12.998,0
6.06,11.0,126.0,2012-01-15 10:00:00,0,54,115.0,1,5.74,1,19.0012,0
7.575,21.0,165.0,2012-01-15 11:00:00,0,47,144.0,1,6.56,1,15.0013,0
8.335,42.0,234.0,2012-01-15 12:00:00,0,40,192.0,1,7.38,1,19.9995,0
9.09,40.0,224.0,2012-01-15 13:00:00,0,34,184.0,1,8.2,1,19.0012,0
9.09,25.0,188.0,2012-01-15 14:00:00,0,32,163.0,1,8.2,1,23.9994,0
11.365,33.0,206.0,2012-01-15 15:00:00,0,27,173.0,1,9.02,1,12.998,0
10.605,31.0,205.0,2012-01-15 16:00:00,0,29,174.0,1,9.02,1,19.9995,0
10.605,15.0,146.0,2012-01-15 17:00:00,0,25,131.0,1,9.02,1,16.9979,0
9.09,7.0,120.0,2012-01-15 18:00:00,0,29,113.0,1,7.38,1,15.0013,0
8.335,9.0,110.0,2012-01-15 19:00:00,0,37,101.0,1,6.56,1,11.0014,0
9.09,10.0,95.0,2012-01-15 20:00:00,0,37,85.0,1,6.56,1,7.0015,0
8.335,1.0,72.0,2012-01-15 21:00:00,0,40,71.0,1,6.56,1,11.0014,0
10.605,2.0,60.0,2012-01-15 22:00:00,0,37,58.0,1,7.38,1,6.0032,0
9.85,3.0,29.0,2012-01-15 23:00:00,0,43,26.0,1,6.56,1,6.0032,0
7.575,2.0,25.0,2012-01-16 00:00:00,1,46,23.0,1,5.74,1,8.9981,0
8.335,2.0,20.0,2012-01-16 01:00:00,1,43,18.0,1,5.74,1,7.0015,0
10.605,3.0,17.0,2012-01-16 02:00:00,1,46,14.0,1,5.74,1,0.0,0
9.85,0.0,3.0,2012-01-16 03:00:00,1,50,3.0,1,4.92,1,0.0,0
7.575,2.0,8.0,2012-01-16 04:00:00,1,58,6.0,1,4.92,1,7.0015,0
8.335,1.0,6.0,2012-01-16 05:00:00,1,54,5.0,1,4.92,1,6.0032,0
6.82,0.0,13.0,2012-01-16 06:00:00,1,54,13.0,1,4.1,1,6.0032,0
6.82,5.0,33.0,2012-01-16 07:00:00,1,54,28.0,1,4.1,1,7.0015,0
6.06,3.0,78.0,2012-01-16 08:00:00,1,58,75.0,1,4.1,1,11.0014,0
6.06,7.0,96.0,2012-01-16 09:00:00,1,58,89.0,1,4.1,1,11.0014,0
6.82,19.0,126.0,2012-01-16 10:00:00,1,59,107.0,1,5.74,2,12.998,0
7.575,21.0,179.0,2012-01-16 11:00:00,1,59,158.0,1,6.56,1,16.9979,0
9.09,20.0,185.0,2012-01-16 12:00:00,1,55,165.0,1,8.2,1,22.0028,0
9.85,26.0,228.0,2012-01-16 13:00:00,1,41,202.0,1,9.84,2,27.9993,0
10.605,23.0,181.0,2012-01-16 14:00:00,1,44,158.0,1,9.84,1,26.0027,0
10.605,17.0,192.0,2012-01-16 15:00:00,1,44,175.0,1,10.66,1,30.0026,0
11.365,22.0,180.0,2012-01-16 16:00:00,1,44,158.0,1,10.66,1,23.9994,0
11.365,19.0,193.0,2012-01-16 17:00:00,1,48,174.0,1,10.66,1,22.0028,0
11.365,6.0,181.0,2012-01-16 18:00:00,1,52,175.0,1,10.66,1,22.0028,0
12.12,10.0,144.0,2012-01-16 19:00:00,1,56,134.0,1,10.66,1,19.0012,0
12.12,2.0,90.0,2012-01-16 20:00:00,1,60,88.0,1,10.66,1,19.0012,0
12.88,3.0,49.0,2012-01-16 21:00:00,1,52,46.0,1,11.48,1,22.0028,0
13.635,4.0,43.0,2012-01-16 22:00:00,1,49,39.0,1,12.3,2,23.9994,0
11.365,0.0,28.0,2012-01-16 23:00:00,1,70,28.0,1,10.66,3,19.9995,0
11.365,0.0,12.0,2012-01-17 00:00:00,0,70,12.0,1,10.66,2,22.0028,1
12.88,0.0,2.0,2012-01-17 01:00:00,0,65,2.0,1,11.48,2,23.9994,1
13.635,0.0,12.0,2012-01-17 02:00:00,0,75,12.0,1,11.48,3,16.9979,1
15.15,0.0,2.0,2012-01-17 04:00:00,0,66,2.0,1,13.12,3,22.0028,1
15.15,0.0,13.0,2012-01-17 05:00:00,0,66,13.0,1,13.12,3,22.0028,1
14.395,0.0,57.0,2012-01-17 06:00:00,0,75,57.0,1,12.3,3,16.9979,1
14.395,5.0,126.0,2012-01-17 07:00:00,0,81,121.0,1,12.3,3,15.0013,1
14.395,3.0,93.0,2012-01-17 08:00:00,0,81,90.0,1,12.3,3,19.0012,1
15.15,7.0,68.0,2012-01-17 09:00:00,0,81,61.0,1,13.12,3,16.9979,1
14.395,1.0,62.0,2012-01-17 10:00:00,0,87,61.0,1,12.3,3,16.9979,1
17.425,2.0,75.0,2012-01-17 11:00:00,0,87,73.0,1,13.94,2,7.0015,1
15.15,3.0,86.0,2012-01-17 12:00:00,0,87,83.0,1,13.12,2,19.0012,1
19.695,8.0,103.0,2012-01-17 13:00:00,0,76,95.0,1,15.58,2,22.0028,1
21.97,12.0,132.0,2012-01-17 14:00:00,0,62,120.0,1,18.04,1,32.9975,1
21.97,6.0,129.0,2012-01-17 15:00:00,0,62,123.0,1,18.04,1,32.9975,1
22.725,14.0,219.0,2012-01-17 16:00:00,0,63,205.0,1,18.86,1,36.9974,1
22.725,20.0,462.0,2012-01-17 17:00:00,0,63,442.0,1,18.86,1,30.0026,1
22.725,12.0,463.0,2012-01-17 18:00:00,0,63,451.0,1,18.86,1,30.0026,1
22.725,11.0,308.0,2012-01-17 19:00:00,0,63,297.0,1,18.86,1,27.9993,1
22.725,11.0,180.0,2012-01-17 20:00:00,0,63,169.0,1,18.86,1,23.9994,1
22.725,6.0,180.0,2012-01-17 21:00:00,0,67,174.0,1,18.86,1,31.0009,1
22.725,5.0,90.0,2012-01-17 22:00:00,0,72,85.0,1,18.86,1,26.0027,1
22.725,1.0,61.0,2012-01-17 23:00:00,0,72,60.0,1,18.86,1,26.0027,1
22.725,3.0,17.0,2012-01-18 00:00:00,0,77,14.0,1,18.86,2,22.0028,1
22.725,0.0,10.0,2012-01-18 01:00:00,0,77,10.0,1,18.86,2,22.0028,1
21.97,1.0,2.0,2012-01-18 02:00:00,0,51,1.0,1,18.04,2,32.9975,1
21.97,1.0,4.0,2012-01-18 03:00:00,0,51,3.0,1,18.04,2,32.9975,1
14.395,0.0,1.0,2012-01-18 04:00:00,0,46,1.0,1,13.94,1,35.0008,1
14.395,0.0,29.0,2012-01-18 05:00:00,0,46,29.0,1,13.94,1,35.0008,1
14.395,0.0,88.0,2012-01-18 06:00:00,0,36,88.0,1,13.94,1,35.0008,1
14.395,1.0,263.0,2012-01-18 07:00:00,0,42,262.0,1,13.12,1,23.9994,1
13.635,15.0,489.0,2012-01-18 08:00:00,0,52,474.0,1,12.3,1,27.9993,1
12.88,6.0,202.0,2012-01-18 09:00:00,0,52,196.0,1,11.48,1,22.0028,1
13.635,5.0,93.0,2012-01-18 10:00:00,0,42,88.0,1,12.3,1,31.0009,1
13.635,4.0,114.0,2012-01-18 11:00:00,0,42,110.0,1,12.3,1,26.0027,1
12.88,6.0,161.0,2012-01-18 12:00:00,0,39,155.0,1,12.3,1,32.9975,1
13.635,6.0,130.0,2012-01-18 13:00:00,0,42,124.0,1,12.3,1,31.0009,1
13.635,7.0,105.0,2012-01-18 14:00:00,0,33,98.0,1,12.3,1,26.0027,1
12.88,8.0,130.0,2012-01-18 15:00:00,0,33,122.0,1,12.3,1,35.0008,1
11.365,13.0,176.0,2012-01-18 16:00:00,0,30,163.0,1,11.48,1,35.0008,1
10.605,8.0,346.0,2012-01-18 17:00:00,0,33,338.0,1,10.66,1,30.0026,1
10.605,8.0,355.0,2012-01-18 18:00:00,0,32,347.0,1,9.84,1,23.9994,1
9.85,5.0,256.0,2012-01-18 19:00:00,0,37,251.0,1,9.02,1,26.0027,1
10.605,1.0,165.0,2012-01-18 20:00:00,0,37,164.0,1,9.02,1,16.9979,1
8.335,5.0,124.0,2012-01-18 21:00:00,0,40,119.0,1,8.2,1,27.9993,1
8.335,4.0,78.0,2012-01-18 22:00:00,0,47,74.0,1,7.38,1,16.9979,1
6.82,2.0,38.0,2012-01-18 23:00:00,0,47,36.0,1,6.56,1,19.9995,1
6.82,0.0,16.0,2012-01-19 00:00:00,0,50,16.0,1,5.74,1,12.998,1
7.575,0.0,5.0,2012-01-19 01:00:00,0,50,5.0,1,5.74,1,11.0014,1
7.575,0.0,3.0,2012-01-19 02:00:00,0,50,3.0,1,5.74,1,8.9981,1
7.575,0.0,4.0,2012-01-19 03:00:00,0,54,4.0,1,4.92,1,7.0015,1
7.575,0.0,1.0,2012-01-19 04:00:00,0,54,1.0,1,4.92,1,7.0015,1
6.06,0.0,19.0,2012-01-19 05:00:00,0,55,19.0,1,4.92,1,16.9979,1
6.82,0.0,86.0,2012-01-19 06:00:00,0,54,86.0,1,4.92,1,11.0014,1
8.335,2.0,206.0,2012-01-19 07:00:00,0,54,204.0,1,4.92,1,6.0032,1
7.575,9.0,423.0,2012-01-19 08:00:00,0,54,414.0,1,4.92,1,7.0015,1
9.85,6.0,210.0,2012-01-19 09:00:00,0,54,204.0,1,4.92,1,0.0,1
10.605,10.0,108.0,2012-01-19 10:00:00,0,59,98.0,1,5.74,1,0.0,1
8.335,6.0,99.0,2012-01-19 11:00:00,0,55,93.0,1,6.56,1,11.0014,1
9.85,5.0,111.0,2012-01-19 12:00:00,0,51,106.0,1,8.2,1,12.998,1
10.605,6.0,124.0,2012-01-19 13:00:00,0,47,118.0,1,9.02,1,19.0012,1
11.365,15.0,119.0,2012-01-19 14:00:00,0,44,104.0,1,9.84,1,12.998,1
11.365,9.0,127.0,2012-01-19 15:00:00,0,44,118.0,1,10.66,1,19.9995,1
11.365,8.0,193.0,2012-01-19 16:00:00,0,41,185.0,1,10.66,1,22.0028,1
11.365,21.0,385.0,2012-01-19 17:00:00,0,44,364.0,1,10.66,2,22.0028,1
11.365,16.0,361.0,2012-01-19 18:00:00,0,44,345.0,1,10.66,2,22.0028,1
11.365,5.0,234.0,2012-01-19 19:00:00,0,48,229.0,1,10.66,2,19.9995,1
10.605,7.0,191.0,2012-01-19 20:00:00,0,52,184.0,1,10.66,1,30.0026,1
11.365,4.0,121.0,2012-01-19 21:00:00,0,44,117.0,1,10.66,1,23.9994,1
11.365,0.0,90.0,2012-01-19 22:00:00,0,44,90.0,1,10.66,2,27.9993,1
11.365,1.0,56.0,2012-01-19 23:00:00,0,48,55.0,1,10.66,1,22.0028,1
11.365,,,2012-01-20 00:00:00,0,48,,1,10.66,2,19.9995,1
13.635,,,2012-01-20 01:00:00,0,48,,1,10.66,1,8.9981,1
13.635,,,2012-01-20 02:00:00,0,48,,1,10.66,1,8.9981,1
12.88,,,2012-01-20 03:00:00,0,52,,1,9.84,1,7.0015,1
12.12,,,2012-01-20 04:00:00,0,60,,1,9.02,1,7.0015,1
12.12,,,2012-01-20 05:00:00,0,60,,1,9.02,1,7.0015,1
10.605,,,2012-01-20 06:00:00,0,60,,1,9.84,1,19.0012,1
10.605,,,2012-01-20 07:00:00,0,69,,1,9.02,1,15.0013,1
10.605,,,2012-01-20 08:00:00,0,64,,1,9.02,1,16.9979,1
9.85,,,2012-01-20 09:00:00,0,47,,1,9.02,1,26.0027,1
10.605,,,2012-01-20 10:00:00,0,44,,1,9.02,2,19.0012,1
9.09,,,2012-01-20 11:00:00,0,32,,1,8.2,2,23.9994,1
9.09,,,2012-01-20 12:00:00,0,34,,1,8.2,2,22.0028,1
10.605,,,2012-01-20 13:00:00,0,32,,1,9.02,1,19.9995,1
10.605,,,2012-01-20 14:00:00,0,35,,1,9.02,2,19.9995,1
11.365,,,2012-01-20 15:00:00,0,35,,1,9.02,2,12.998,1
10.605,,,2012-01-20 16:00:00,0,37,,1,8.2,2,11.0014,1
12.88,,,2012-01-20 17:00:00,0,32,,1,9.02,2,6.0032,1
11.365,,,2012-01-20 18:00:00,0,34,,1,8.2,2,6.0032,1
11.365,,,2012-01-20 19:00:00,0,37,,1,8.2,2,7.0015,1
11.365,,,2012-01-20 20:00:00,0,34,,1,8.2,2,6.0032,1
11.365,,,2012-01-20 21:00:00,0,37,,1,8.2,2,6.0032,1
9.85,,,2012-01-20 22:00:00,0,37,,1,8.2,2,15.0013,1
7.575,,,2012-01-20 23:00:00,0,64,,1,6.56,3,15.0013,1
7.575,,,2012-01-21 00:00:00,0,64,,1,6.56,3,15.0013,0
6.82,,,2012-01-21 01:00:00,0,86,,1,5.74,4,12.998,0
10.605,,,2012-01-21 02:00:00,0,86,,1,5.74,3,0.0,0
9.09,,,2012-01-21 03:00:00,0,93,,1,5.74,3,6.0032,0
9.85,,,2012-01-21 04:00:00,0,86,,1,6.56,3,6.0032,0
9.09,,,2012-01-21 05:00:00,0,86,,1,6.56,3,7.0015,0
8.335,,,2012-01-21 06:00:00,0,93,,1,6.56,3,11.0014,0
8.335,,,2012-01-21 07:00:00,0,93,,1,6.56,3,11.0014,0
7.575,,,2012-01-21 08:00:00,0,93,,1,6.56,2,16.9979,0
7.575,,,2012-01-21 09:00:00,0,93,,1,6.56,2,16.9979,0
7.575,,,2012-01-21 10:00:00,0,93,,1,6.56,3,16.9979,0
10.605,,,2012-01-21 11:00:00,0,86,,1,7.38,2,7.0015,0
10.605,,,2012-01-21 12:00:00,0,80,,1,8.2,2,11.0014,0
9.85,,,2012-01-21 13:00:00,0,80,,1,8.2,2,16.9979,0
9.85,,,2012-01-21 14:00:00,0,80,,1,8.2,3,12.998,0
9.85,,,2012-01-21 15:00:00,0,80,,1,8.2,3,12.998,0
9.09,,,2012-01-21 16:00:00,0,80,,1,8.2,2,19.9995,0
9.09,,,2012-01-21 17:00:00,0,80,,1,8.2,2,26.0027,0
9.09,,,2012-01-21 18:00:00,0,75,,1,8.2,2,26.0027,0
7.575,,,2012-01-21 19:00:00,0,80,,1,7.38,2,26.0027,0
8.335,,,2012-01-21 20:00:00,0,80,,1,7.38,2,19.9995,0
7.575,,,2012-01-21 21:00:00,0,74,,1,7.38,1,22.0028,0
8.335,,,2012-01-21 22:00:00,0,74,,1,7.38,2,19.9995,0
7.575,,,2012-01-21 23:00:00,0,80,,1,6.56,2,16.9979,0
6.82,,,2012-01-22 00:00:00,0,80,,1,6.56,1,19.9995,0
8.335,,,2012-01-22 01:00:00,0,74,,1,7.38,2,19.9995,0
8.335,,,2012-01-22 02:00:00,0,74,,1,7.38,2,19.0012,0
8.335,,,2012-01-22 03:00:00,0,69,,1,7.38,2,19.0012,0
6.82,,,2012-01-22 04:00:00,0,80,,1,6.56,3,19.0012,0
7.575,,,2012-01-22 05:00:00,0,74,,1,6.56,3,15.0013,0
7.575,,,2012-01-22 06:00:00,0,74,,1,6.56,2,15.0013,0
7.575,,,2012-01-22 07:00:00,0,74,,1,6.56,2,15.0013,0
7.575,,,2012-01-22 08:00:00,0,74,,1,6.56,2,15.0013,0
7.575,,,2012-01-22 09:00:00,0,74,,1,6.56,2,15.0013,0
6.82,,,2012-01-22 10:00:00,0,74,,1,6.56,2,19.0012,0
7.575,,,2012-01-22 11:00:00,0,80,,1,6.56,3,16.9979,0
7.575,,,2012-01-22 12:00:00,0,80,,1,6.56,2,15.0013,0
9.09,,,2012-01-22 13:00:00,0,80,,1,6.56,2,8.9981,0
8.335,,,2012-01-22 14:00:00,0,80,,1,6.56,2,11.0014,0
7.575,,,2012-01-22 15:00:00,0,80,,1,6.56,2,12.998,0
7.575,,,2012-01-22 16:00:00,0,80,,1,6.56,2,12.998,0
9.09,,,2012-01-22 17:00:00,0,80,,1,6.56,2,7.0015,0
9.09,,,2012-01-22 18:00:00,0,86,,1,6.56,3,7.0015,0
9.09,,,2012-01-22 19:00:00,0,86,,1,6.56,3,7.0015,0
8.335,,,2012-01-22 20:00:00,0,86,,1,6.56,3,11.0014,0
9.09,,,2012-01-22 21:00:00,0,86,,1,6.56,3,7.0015,0
9.85,,,2012-01-22 22:00:00,0,93,,1,6.56,2,6.0032,0
9.09,,,2012-01-22 23:00:00,0,93,,1,6.56,2,7.0015,0
12.12,,,2012-01-23 00:00:00,0,86,,1,7.38,2,0.0,1
10.605,,,2012-01-23 01:00:00,0,86,,1,7.38,2,7.0015,1
10.605,,,2012-01-23 02:00:00,0,86,,1,7.38,2,7.0015,1
12.12,,,2012-01-23 03:00:00,0,86,,1,7.38,2,0.0,1
12.88,,,2012-01-23 04:00:00,0,80,,1,8.2,2,0.0,1
12.88,,,2012-01-23 05:00:00,0,86,,1,8.2,2,0.0,1
12.88,,,2012-01-23 06:00:00,0,86,,1,8.2,2,0.0,1
12.88,,,2012-01-23 07:00:00,0,86,,1,8.2,3,0.0,1
10.605,,,2012-01-23 08:00:00,0,86,,1,8.2,3,8.9981,1
11.365,,,2012-01-23 09:00:00,0,86,,1,8.2,2,6.0032,1
12.88,,,2012-01-23 10:00:00,0,93,,1,8.2,2,0.0,1
11.365,,,2012-01-23 11:00:00,0,93,,1,8.2,2,6.0032,1
13.635,,,2012-01-23 12:00:00,0,93,,1,9.02,2,0.0,1
12.88,,,2012-01-23 13:00:00,0,93,,1,9.02,3,6.0032,1
11.365,,,2012-01-23 14:00:00,0,93,,1,9.02,3,12.998,1
10.605,,,2012-01-23 15:00:00,0,100,,1,9.02,2,15.0013,1
12.12,,,2012-01-23 16:00:00,0,93,,1,9.84,2,11.0014,1
12.88,,,2012-01-23 17:00:00,0,96,,1,9.84,2,7.0015,1
12.12,,,2012-01-23 18:00:00,0,93,,1,9.84,2,8.9981,1
12.88,,,2012-01-23 19:00:00,0,93,,1,10.66,2,11.0014,1
12.88,,,2012-01-23 20:00:00,0,100,,1,10.66,2,11.0014,1
12.12,,,2012-01-23 21:00:00,0,100,,1,10.66,2,19.0012,1
12.12,,,2012-01-23 22:00:00,0,100,,1,10.66,2,19.0012,1
12.88,,,2012-01-23 23:00:00,0,93,,1,11.48,2,22.0028,1
14.395,,,2012-01-24 00:00:00,0,100,,1,12.3,2,19.0012,1
15.15,,,2012-01-24 01:00:00,0,93,,1,13.12,2,16.9979,1
15.15,,,2012-01-24 02:00:00,0,93,,1,13.12,2,15.0013,1
16.665,,,2012-01-24 03:00:00,0,93,,1,13.12,2,8.9981,1
15.91,,,2012-01-24 04:00:00,0,100,,1,12.3,2,6.0032,1
15.91,,,2012-01-24 05:00:00,0,100,,1,12.3,2,6.0032,1
15.91,,,2012-01-24 06:00:00,0,93,,1,13.12,2,12.998,1
16.665,,,2012-01-24 07:00:00,0,93,,1,13.12,2,8.9981,1
16.665,,,2012-01-24 08:00:00,0,93,,1,13.12,2,8.9981,1
16.665,,,2012-01-24 09:00:00,0,87,,1,13.12,2,6.0032,1
16.665,,,2012-01-24 10:00:00,0,93,,1,13.12,1,6.0032,1
16.665,,,2012-01-24 11:00:00,0,87,,1,13.94,1,8.9981,1
16.665,,,2012-01-24 12:00:00,0,87,,1,13.94,1,11.0014,1
16.665,,,2012-01-24 13:00:00,0,87,,1,13.94,1,11.0014,1
17.425,,,2012-01-24 14:00:00,0,81,,1,14.76,1,15.0013,1
20.455,,,2012-01-24 15:00:00,0,71,,1,16.4,2,11.0014,1
20.455,,,2012-01-24 16:00:00,0,71,,1,16.4,1,8.9981,1
21.21,,,2012-01-24 17:00:00,0,67,,1,17.22,1,6.0032,1
20.455,,,2012-01-24 18:00:00,0,62,,1,16.4,1,6.0032,1
21.97,,,2012-01-24 19:00:00,0,51,,1,18.04,1,6.0032,1
17.425,,,2012-01-24 20:00:00,0,76,,1,13.12,1,0.0,1
18.94,,,2012-01-24 21:00:00,0,71,,1,14.76,1,0.0,1
17.425,,,2012-01-24 22:00:00,0,81,,1,13.12,1,0.0,1
17.425,,,2012-01-24 23:00:00,0,76,,1,13.12,1,0.0,1
15.15,,,2012-01-25 00:00:00,0,93,,1,10.66,1,0.0,1
14.395,,,2012-01-25 01:00:00,0,70,,1,12.3,1,15.0013,1
13.635,,,2012-01-25 02:00:00,0,70,,1,11.48,1,12.998,1
12.88,,,2012-01-25 03:00:00,0,75,,1,10.66,1,12.998,1
12.12,,,2012-01-25 04:00:00,0,70,,1,10.66,1,19.0012,1
12.12,,,2012-01-25 05:00:00,0,70,,1,10.66,1,19.0012,1
11.365,,,2012-01-25 06:00:00,0,73,,1,9.84,1,15.0013,1
11.365,,,2012-01-25 07:00:00,0,75,,1,9.84,1,15.0013,1
11.365,,,2012-01-25 08:00:00,0,70,,1,9.84,1,16.9979,1
11.365,,,2012-01-25 09:00:00,0,70,,1,9.84,1,16.9979,1
11.365,,,2012-01-25 10:00:00,0,70,,1,10.66,2,22.0028,1
13.635,,,2012-01-25 11:00:00,0,61,,1,12.3,2,19.9995,1
16.665,,,2012-01-25 12:00:00,0,53,,1,13.12,1,8.9981,1
16.665,,,2012-01-25 13:00:00,0,49,,1,13.94,1,8.9981,1
17.425,,,2012-01-25 14:00:00,0,49,,1,13.94,1,6.0032,1
18.94,,,2012-01-25 15:00:00,0,46,,1,14.76,1,0.0,1
16.665,,,2012-01-25 16:00:00,0,53,,1,13.94,1,11.0014,1
17.425,,,2012-01-25 17:00:00,0,53,,1,14.76,1,11.0014,1
16.665,,,2012-01-25 18:00:00,0,66,,1,13.12,1,8.9981,1
18.18,,,2012-01-25 19:00:00,0,53,,1,13.94,2,0.0,1
15.91,,,2012-01-25 20:00:00,0,61,,1,13.12,1,12.998,1
16.665,,,2012-01-25 21:00:00,0,65,,1,12.3,1,0.0,1
15.91,,,2012-01-25 22:00:00,0,65,,1,12.3,1,6.0032,1
15.91,,,2012-01-25 23:00:00,0,65,,1,11.48,2,0.0,1
14.395,,,2012-01-26 00:00:00,0,75,,1,11.48,2,7.0015,1
15.91,,,2012-01-26 01:00:00,0,75,,1,11.48,2,0.0,1
13.635,,,2012-01-26 02:00:00,0,75,,1,11.48,2,11.0014,1
15.15,,,2012-01-26 03:00:00,0,75,,1,11.48,2,6.0032,1
15.91,,,2012-01-26 04:00:00,0,75,,1,11.48,1,0.0,1
15.91,,,2012-01-26 05:00:00,0,75,,1,12.3,2,7.0015,1
15.91,,,2012-01-26 06:00:00,0,81,,1,11.48,2,0.0,1
15.15,,,2012-01-26 07:00:00,0,81,,1,11.48,2,6.0032,1
15.15,,,2012-01-26 08:00:00,0,81,,1,11.48,2,6.0032,1
16.665,,,2012-01-26 09:00:00,0,81,,1,12.3,2,0.0,1
15.15,,,2012-01-26 10:00:00,0,81,,1,12.3,2,8.9981,1
15.91,,,2012-01-26 11:00:00,0,87,,1,12.3,2,7.0015,1
16.665,,,2012-01-26 12:00:00,0,81,,1,13.94,2,8.9981,1
19.695,,,2012-01-26 13:00:00,0,71,,1,15.58,2,0.0,1
20.455,,,2012-01-26 14:00:00,0,71,,1,16.4,2,7.0015,1
21.21,,,2012-01-26 15:00:00,0,71,,1,17.22,2,7.0015,1
20.455,,,2012-01-26 16:00:00,0,71,,1,16.4,2,6.0032,1
21.21,,,2012-01-26 17:00:00,0,71,,1,17.22,2,0.0,1
21.21,,,2012-01-26 18:00:00,0,71,,1,17.22,2,0.0,1
20.455,,,2012-01-26 19:00:00,0,76,,1,16.4,2,7.0015,1
